Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
TS_Notification_Email_Service,,,2018-10-03 13:54:15,2018-10-03 13:54:23,7.486s,FAILED
,,,,,,
Test Cases/WebService/Notification/TC_checkCalendarJSON,,,2018-10-03 13:54:16,2018-10-03 13:54:17,1.224s,PASSED
Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(NotificationAPIs/checkCalJSON)),,,2018-10-03 13:54:16,2018-10-03 13:54:17,0.675s,PASSED
verifyResponseStatusCode,,,2018-10-03 13:54:17,2018-10-03 13:54:17,0.031s,PASSED
verifyElementPropertyValue,,,2018-10-03 13:54:17,2018-10-03 13:54:17,0.070s,PASSED
verifyElementPropertyValue,,,2018-10-03 13:54:17,2018-10-03 13:54:17,0.028s,PASSED
,,,,,,
Test Cases/WebService/Notification/TC_emptyBody,,,2018-10-03 13:54:17,2018-10-03 13:54:18,0.871s,PASSED
Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(NotificationAPIs/emptyBody)),,,2018-10-03 13:54:17,2018-10-03 13:54:18,0.621s,PASSED
verifyResponseStatusCode,,,2018-10-03 13:54:18,2018-10-03 13:54:18,0.006s,PASSED
verifyElementPropertyValue,,,2018-10-03 13:54:18,2018-10-03 13:54:18,0.031s,PASSED
verifyElementPropertyValue,,,2018-10-03 13:54:18,2018-10-03 13:54:18,0.015s,PASSED
,,,,,,
Test Cases/WebService/Notification/TC_emptyFromEmail,,,2018-10-03 13:54:18,2018-10-03 13:54:18,0.604s,PASSED
Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(NotificationAPIs/emptyFromEmail)),,,2018-10-03 13:54:18,2018-10-03 13:54:18,0.445s,PASSED
verifyResponseStatusCode,,,2018-10-03 13:54:18,2018-10-03 13:54:18,0.003s,PASSED
verifyElementPropertyValue,,,2018-10-03 13:54:18,2018-10-03 13:54:18,0.019s,PASSED
