Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
TS_notificationAPIs,,,2018-09-17 14:24:03,2018-09-17 14:24:05,2.171s,PASSED
,,,,,,
Test Cases/WebService/Notification/TC_sendEmail,,,2018-09-17 14:24:04,2018-09-17 14:24:05,1.204s,PASSED
Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(NotificationAPIs/sendEmail)),,,2018-09-17 14:24:04,2018-09-17 14:24:05,0.722s,PASSED
verifyResponseStatusCode,,,2018-09-17 14:24:05,2018-09-17 14:24:05,0.017s,PASSED
verifyElementPropertyValue,,,2018-09-17 14:24:05,2018-09-17 14:24:05,0.057s,PASSED
verifyElementPropertyValue,,,2018-09-17 14:24:05,2018-09-17 14:24:05,0.027s,PASSED
,,,,,,
Test Cases/WebService/Notification/TC_sendSMS,,,2018-09-17 14:24:05,2018-09-17 14:24:05,0.530s,PASSED
Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(NotificationAPIs/sendSMS)),,,2018-09-17 14:24:05,2018-09-17 14:24:05,0.284s,PASSED
verifyResponseStatusCode,,,2018-09-17 14:24:05,2018-09-17 14:24:05,0.002s,PASSED
verifyElementPropertyValue,,,2018-09-17 14:24:05,2018-09-17 14:24:05,0.026s,PASSED
verifyElementPropertyValue,,,2018-09-17 14:24:05,2018-09-17 14:24:05,0.015s,PASSED
