Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
TS_Notification_Email_Service,,,2018-10-03 15:08:03,2018-10-03 15:08:11,7.941s,PASSED
,,,,,,
Test Cases/WebService/Notification/TC_checkCalendarJSON,,,2018-10-03 15:08:04,2018-10-03 15:08:05,1.091s,PASSED
Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(NotificationAPIs/checkCalJSON)),,,2018-10-03 15:08:04,2018-10-03 15:08:05,0.705s,PASSED
verifyResponseStatusCode,,,2018-10-03 15:08:05,2018-10-03 15:08:05,0.024s,PASSED
verifyElementPropertyValue,,,2018-10-03 15:08:05,2018-10-03 15:08:05,0.042s,PASSED
verifyElementPropertyValue,,,2018-10-03 15:08:05,2018-10-03 15:08:05,0.013s,PASSED
,,,,,,
Test Cases/WebService/Notification/TC_emptyBody,,,2018-10-03 15:08:05,2018-10-03 15:08:05,0.576s,PASSED
Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(NotificationAPIs/emptyBody)),,,2018-10-03 15:08:05,2018-10-03 15:08:05,0.421s,PASSED
verifyResponseStatusCode,,,2018-10-03 15:08:05,2018-10-03 15:08:05,0.002s,PASSED
verifyElementPropertyValue,,,2018-10-03 15:08:05,2018-10-03 15:08:05,0.013s,PASSED
verifyElementPropertyValue,,,2018-10-03 15:08:05,2018-10-03 15:08:05,0.012s,PASSED
,,,,,,
Test Cases/WebService/Notification/TC_emptyFromEmail,,,2018-10-03 15:08:05,2018-10-03 15:08:06,0.622s,PASSED
Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(NotificationAPIs/emptyFromEmail)),,,2018-10-03 15:08:05,2018-10-03 15:08:06,0.419s,PASSED
verifyResponseStatusCode,,,2018-10-03 15:08:06,2018-10-03 15:08:06,0.022s,PASSED
verifyElementPropertyValue,,,2018-10-03 15:08:06,2018-10-03 15:08:06,0.018s,PASSED
verifyElementPropertyValue,,,2018-10-03 15:08:06,2018-10-03 15:08:06,0.013s,PASSED
,,,,,,
Test Cases/WebService/Notification/TC_emptyQRCode,,,2018-10-03 15:08:06,2018-10-03 15:08:06,0.638s,PASSED
Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(NotificationAPIs/emptyQR)),,,2018-10-03 15:08:06,2018-10-03 15:08:06,0.440s,PASSED
verifyResponseStatusCode,,,2018-10-03 15:08:06,2018-10-03 15:08:06,0.004s,PASSED
verifyElementPropertyValue,,,2018-10-03 15:08:06,2018-10-03 15:08:06,0.022s,PASSED
verifyElementPropertyValue,,,2018-10-03 15:08:06,2018-10-03 15:08:06,0.023s,PASSED
,,,,,,
Test Cases/WebService/Notification/TC_emptySubject,,,2018-10-03 15:08:07,2018-10-03 15:08:08,1.640s,PASSED
Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(NotificationAPIs/emptySubject)),,,2018-10-03 15:08:07,2018-10-03 15:08:08,1.491s,PASSED
verifyResponseStatusCode,,,2018-10-03 15:08:08,2018-10-03 15:08:08,0.004s,PASSED
verifyElementPropertyValue,,,2018-10-03 15:08:08,2018-10-03 15:08:08,0.020s,PASSED
verifyElementPropertyValue,,,2018-10-03 15:08:08,2018-10-03 15:08:08,0.028s,PASSED
,,,,,,
Test Cases/WebService/Notification/TC_emptyEmailTenantID,,,2018-10-03 15:08:08,2018-10-03 15:08:09,0.574s,PASSED
Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(NotificationAPIs/emptyTentant)),,,2018-10-03 15:08:08,2018-10-03 15:08:09,0.417s,PASSED
verifyResponseStatusCode,,,2018-10-03 15:08:09,2018-10-03 15:08:09,0.006s,PASSED
verifyElementPropertyValue,,,2018-10-03 15:08:09,2018-10-03 15:08:09,0.019s,PASSED
verifyElementPropertyValue,,,2018-10-03 15:08:09,2018-10-03 15:08:09,0.039s,PASSED
,,,,,,
Test Cases/WebService/Notification/TC_emptyToEmail,,,2018-10-03 15:08:09,2018-10-03 15:08:09,0.587s,PASSED
Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(NotificationAPIs/emptyToEmail)),,,2018-10-03 15:08:09,2018-10-03 15:08:09,0.419s,PASSED
verifyResponseStatusCode,,,2018-10-03 15:08:09,2018-10-03 15:08:09,0.004s,PASSED
verifyElementPropertyValue,,,2018-10-03 15:08:09,2018-10-03 15:08:09,0.021s,PASSED
verifyElementPropertyValue,,,2018-10-03 15:08:09,2018-10-03 15:08:09,0.029s,PASSED
,,,,,,
Test Cases/WebService/Notification/TC_invalidFromEmail,,,2018-10-03 15:08:09,2018-10-03 15:08:10,0.650s,PASSED
Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(NotificationAPIs/invalidFromEmail)),,,2018-10-03 15:08:09,2018-10-03 15:08:10,0.506s,PASSED
verifyResponseStatusCode,,,2018-10-03 15:08:10,2018-10-03 15:08:10,0.008s,PASSED
verifyElementPropertyValue,,,2018-10-03 15:08:10,2018-10-03 15:08:10,0.028s,PASSED
verifyElementPropertyValue,,,2018-10-03 15:08:10,2018-10-03 15:08:10,0.016s,PASSED
,,,,,,
Test Cases/WebService/Notification/TC_invalidToEmail,,,2018-10-03 15:08:10,2018-10-03 15:08:11,0.592s,PASSED
Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(NotificationAPIs/invalidToEmail)),,,2018-10-03 15:08:10,2018-10-03 15:08:11,0.419s,PASSED
verifyResponseStatusCode,,,2018-10-03 15:08:11,2018-10-03 15:08:11,0.004s,PASSED
verifyElementPropertyValue,,,2018-10-03 15:08:11,2018-10-03 15:08:11,0.025s,PASSED
verifyElementPropertyValue,,,2018-10-03 15:08:11,2018-10-03 15:08:11,0.013s,PASSED
,,,,,,
Test Cases/WebService/Notification/TC_sendEmail,,,2018-10-03 15:08:11,2018-10-03 15:08:11,0.599s,PASSED
Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(NotificationAPIs/sendEmail)),,,2018-10-03 15:08:11,2018-10-03 15:08:11,0.446s,PASSED
verifyResponseStatusCode,,,2018-10-03 15:08:11,2018-10-03 15:08:11,0.005s,PASSED
verifyElementPropertyValue,,,2018-10-03 15:08:11,2018-10-03 15:08:11,0.047s,PASSED
verifyElementPropertyValue,,,2018-10-03 15:08:11,2018-10-03 15:08:11,0.016s,PASSED
