Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
TS_Notification_Email_Service,,,2018-10-04 08:36:52,2018-10-04 08:37:00,8.323s,PASSED
,,,,,,
Test Cases/WebService/Notification/TC_checkCalendarJSON,,,2018-10-04 08:36:53,2018-10-04 08:36:54,1.416s,PASSED
Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(NotificationAPIs/checkCalJSON)),,,2018-10-04 08:36:53,2018-10-04 08:36:54,0.723s,PASSED
verifyResponseStatusCode,,,2018-10-04 08:36:54,2018-10-04 08:36:54,0.012s,PASSED
verifyElementPropertyValue,,,2018-10-04 08:36:54,2018-10-04 08:36:54,0.047s,PASSED
verifyElementPropertyValue,,,2018-10-04 08:36:54,2018-10-04 08:36:54,0.016s,PASSED
,,,,,,
Test Cases/WebService/Notification/TC_emptyBody,,,2018-10-04 08:36:54,2018-10-04 08:36:55,0.885s,PASSED
Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(NotificationAPIs/emptyBody)),,,2018-10-04 08:36:54,2018-10-04 08:36:55,0.432s,PASSED
verifyResponseStatusCode,,,2018-10-04 08:36:55,2018-10-04 08:36:55,0.003s,PASSED
verifyElementPropertyValue,,,2018-10-04 08:36:55,2018-10-04 08:36:55,0.017s,PASSED
verifyElementPropertyValue,,,2018-10-04 08:36:55,2018-10-04 08:36:55,0.018s,PASSED
,,,,,,
Test Cases/WebService/Notification/TC_emptyFromEmail,,,2018-10-04 08:36:55,2018-10-04 08:36:56,0.630s,PASSED
Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(NotificationAPIs/emptyFromEmail)),,,2018-10-04 08:36:55,2018-10-04 08:36:56,0.420s,PASSED
verifyResponseStatusCode,,,2018-10-04 08:36:56,2018-10-04 08:36:56,0.001s,PASSED
verifyElementPropertyValue,,,2018-10-04 08:36:56,2018-10-04 08:36:56,0.008s,PASSED
verifyElementPropertyValue,,,2018-10-04 08:36:56,2018-10-04 08:36:56,0.019s,PASSED
,,,,,,
Test Cases/WebService/Notification/TC_emptyQRCode,,,2018-10-04 08:36:56,2018-10-04 08:36:56,0.662s,PASSED
Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(NotificationAPIs/emptyQR)),,,2018-10-04 08:36:56,2018-10-04 08:36:56,0.410s,PASSED
verifyResponseStatusCode,,,2018-10-04 08:36:56,2018-10-04 08:36:56,0.003s,PASSED
