Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Orchestra_Configure,Chrome 68.0.3440.106,,2018-09-17 15:46:50,2018-09-17 15:48:06,1m - 16.013s,FAILED
,,,,,,
Test Cases/Orchestra/Login,Chrome 68.0.3440.106,,2018-09-17 15:46:50,2018-09-17 15:47:20,29.711s,PASSED
openBrowser,Chrome 68.0.3440.106,,2018-09-17 15:46:51,2018-09-17 15:47:15,24.621s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-17 15:47:15,2018-09-17 15:47:17,1.748s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-17 15:47:17,2018-09-17 15:47:18,0.434s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-17 15:47:18,2018-09-17 15:47:18,0.285s,PASSED
click,Chrome 68.0.3440.106,,2018-09-17 15:47:18,2018-09-17 15:47:20,2.052s,PASSED
verifyElementText,Chrome 68.0.3440.106,,2018-09-17 15:47:20,2018-09-17 15:47:20,0.102s,PASSED
,,,,,,
Test Cases/Orchestra/Login,Chrome 68.0.3440.106,,2018-09-17 15:47:20,2018-09-17 15:48:05,44.868s,FAILED
openBrowser,Chrome 68.0.3440.106,,2018-09-17 15:47:20,2018-09-17 15:47:28,7.884s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-17 15:47:28,2018-09-17 15:47:32,3.891s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-17 15:47:32,2018-09-17 15:47:32,0.143s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-17 15:47:32,2018-09-17 15:47:32,0.116s,PASSED
click,Chrome 68.0.3440.106,,2018-09-17 15:47:32,2018-09-17 15:47:33,0.695s,PASSED
verifyElementText,Chrome 68.0.3440.106,,2018-09-17 15:47:33,2018-09-17 15:48:05,32.121s,FAILED
