Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Orchestra_Configure,Chrome 68.0.3440.106,,2018-09-15 15:17:13,2018-09-15 15:17:24,11.540s,FAILED
,,,,,,
Test Cases/Orchestra/Login,Chrome 68.0.3440.106,,2018-09-15 15:17:13,2018-09-15 15:17:23,9.613s,PASSED
openBrowser,Chrome 68.0.3440.106,,2018-09-15 15:17:14,2018-09-15 15:17:19,5.494s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-15 15:17:19,2018-09-15 15:17:20,1.331s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-15 15:17:20,2018-09-15 15:17:21,0.368s,PASSED
setEncryptedText,Chrome 68.0.3440.106,,2018-09-15 15:17:21,2018-09-15 15:17:21,0.482s,PASSED
click,Chrome 68.0.3440.106,,2018-09-15 15:17:21,2018-09-15 15:17:23,1.517s,PASSED
verifyElementText,Chrome 68.0.3440.106,,2018-09-15 15:17:23,2018-09-15 15:17:23,0.064s,PASSED
,,,,,,
Test Cases/Orchestra/Add_UTT,Chrome 68.0.3440.106,,2018-09-15 15:17:23,2018-09-15 15:17:23,0.724s,FAILED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-15 15:17:23,2018-09-15 15:17:23,0.056s,PASSED
verifyTextPresent,Chrome 68.0.3440.106,,2018-09-15 15:17:23,2018-09-15 15:17:23,0.099s,PASSED
click,Chrome 68.0.3440.106,,2018-09-15 15:17:23,2018-09-15 15:17:23,0.389s,FAILED
