Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
TS_Notification_Email_Service,,,2018-10-04 08:34:33,2018-10-04 08:34:47,14.646s,PASSED
,,,,,,
Test Cases/WebService/Notification/TC_checkCalendarJSON,,,2018-10-04 08:34:34,2018-10-04 08:34:37,2.425s,PASSED
Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(NotificationAPIs/checkCalJSON)),,,2018-10-04 08:34:35,2018-10-04 08:34:37,1.783s,PASSED
verifyResponseStatusCode,,,2018-10-04 08:34:37,2018-10-04 08:34:37,0.016s,PASSED
verifyElementPropertyValue,,,2018-10-04 08:34:37,2018-10-04 08:34:37,0.061s,PASSED
verifyElementPropertyValue,,,2018-10-04 08:34:37,2018-10-04 08:34:37,0.018s,PASSED
,,,,,,
Test Cases/WebService/Notification/TC_emptyBody,,,2018-10-04 08:34:37,2018-10-04 08:34:38,0.726s,PASSED
Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(NotificationAPIs/emptyBody)),,,2018-10-04 08:34:37,2018-10-04 08:34:38,0.446s,PASSED
verifyResponseStatusCode,,,2018-10-04 08:34:38,2018-10-04 08:34:38,0.010s,PASSED
verifyElementPropertyValue,,,2018-10-04 08:34:38,2018-10-04 08:34:38,0.032s,PASSED
verifyElementPropertyValue,,,2018-10-04 08:34:38,2018-10-04 08:34:38,0.023s,PASSED
,,,,,,
Test Cases/WebService/Notification/TC_emptyFromEmail,,,2018-10-04 08:34:38,2018-10-04 08:34:38,0.806s,PASSED
Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(NotificationAPIs/emptyFromEmail)),,,2018-10-04 08:34:38,2018-10-04 08:34:38,0.448s,PASSED
verifyResponseStatusCode,,,2018-10-04 08:34:38,2018-10-04 08:34:38,0.002s,PASSED
