Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(NotificationAPIs/emptySubject)),,,2018-10-04 07:54:41,2018-10-04 07:54:41,0.502s,PASSED
verifyResponseStatusCode,,,2018-10-04 07:54:41,2018-10-04 07:54:41,0.005s,PASSED
verifyElementPropertyValue,,,2018-10-04 07:54:41,2018-10-04 07:54:41,0.020s,PASSED
verifyElementPropertyValue,,,2018-10-04 07:54:41,2018-10-04 07:54:41,0.012s,PASSED
,,,,,,
Test Cases/WebService/Notification/TC_emptyEmailTenantID,,,2018-10-04 07:54:41,2018-10-04 07:54:42,0.648s,PASSED
Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(NotificationAPIs/emptyTentant)),,,2018-10-04 07:54:41,2018-10-04 07:54:42,0.465s,PASSED
verifyResponseStatusCode,,,2018-10-04 07:54:42,2018-10-04 07:54:42,0.004s,PASSED
verifyElementPropertyValue,,,2018-10-04 07:54:42,2018-10-04 07:54:42,0.024s,PASSED
verifyElementPropertyValue,,,2018-10-04 07:54:42,2018-10-04 07:54:42,0.016s,PASSED
,,,,,,
Test Cases/WebService/Notification/TC_emptyToEmail,,,2018-10-04 07:54:42,2018-10-04 07:54:43,0.703s,PASSED
Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(NotificationAPIs/emptyToEmail)),,,2018-10-04 07:54:42,2018-10-04 07:54:42,0.513s,PASSED
verifyResponseStatusCode,,,2018-10-04 07:54:42,2018-10-04 07:54:42,0.010s,PASSED
verifyElementPropertyValue,,,2018-10-04 07:54:42,2018-10-04 07:54:43,0.037s,PASSED
verifyElementPropertyValue,,,2018-10-04 07:54:43,2018-10-04 07:54:43,0.017s,PASSED
,,,,,,
Test Cases/WebService/Notification/TC_invalidFromEmail,,,2018-10-04 07:54:43,2018-10-04 07:54:43,0.754s,PASSED
Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(NotificationAPIs/invalidFromEmail)),,,2018-10-04 07:54:43,2018-10-04 07:54:43,0.473s,PASSED
verifyResponseStatusCode,,,2018-10-04 07:54:43,2018-10-04 07:54:43,0.006s,PASSED
verifyElementPropertyValue,,,2018-10-04 07:54:43,2018-10-04 07:54:43,0.034s,PASSED
verifyElementPropertyValue,,,2018-10-04 07:54:43,2018-10-04 07:54:43,0.014s,PASSED
,,,,,,
Test Cases/WebService/Notification/TC_invalidToEmail,,,2018-10-04 07:54:43,2018-10-04 07:54:44,0.654s,PASSED
Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(NotificationAPIs/invalidToEmail)),,,2018-10-04 07:54:43,2018-10-04 07:54:44,0.470s,PASSED
verifyResponseStatusCode,,,2018-10-04 07:54:44,2018-10-04 07:54:44,0.002s,PASSED
verifyElementPropertyValue,,,2018-10-04 07:54:44,2018-10-04 07:54:44,0.014s,PASSED
verifyElementPropertyValue,,,2018-10-04 07:54:44,2018-10-04 07:54:44,0.020s,PASSED
,,,,,,
Test Cases/WebService/Notification/TC_sendEmail,,,2018-10-04 07:54:44,2018-10-04 07:54:45,0.690s,PASSED
Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(NotificationAPIs/sendEmail)),,,2018-10-04 07:54:44,2018-10-04 07:54:45,0.500s,PASSED
verifyResponseStatusCode,,,2018-10-04 07:54:45,2018-10-04 07:54:45,0.001s,PASSED
verifyElementPropertyValue,,,2018-10-04 07:54:45,2018-10-04 07:54:45,0.040s,PASSED
verifyElementPropertyValue,,,2018-10-04 07:54:45,2018-10-04 07:54:45,0.011s,PASSED
