Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Orchestra_Configure,Chrome 68.0.3440.106,,2018-09-17 10:04:13,2018-09-17 10:04:32,19.140s,PASSED
,,,,,,
Test Cases/Orchestra/Login,Chrome 68.0.3440.106,,2018-09-17 10:04:13,2018-09-17 10:04:22,8.868s,PASSED
openBrowser,Chrome 68.0.3440.106,,2018-09-17 10:04:14,2018-09-17 10:04:17,3.256s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-17 10:04:17,2018-09-17 10:04:19,2.001s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-17 10:04:19,2018-09-17 10:04:19,0.195s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-17 10:04:19,2018-09-17 10:04:19,0.142s,PASSED
click,Chrome 68.0.3440.106,,2018-09-17 10:04:19,2018-09-17 10:04:22,2.595s,PASSED
verifyElementText,Chrome 68.0.3440.106,,2018-09-17 10:04:22,2018-09-17 10:04:22,0.330s,PASSED
,,,,,,
Test Cases/Orchestra/Login,Chrome 68.0.3440.106,,2018-09-17 10:04:22,2018-09-17 10:04:31,9.023s,PASSED
openBrowser,Chrome 68.0.3440.106,,2018-09-17 10:04:22,2018-09-17 10:04:28,5.407s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-17 10:04:28,2018-09-17 10:04:30,2.286s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-17 10:04:30,2018-09-17 10:04:30,0.199s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-17 10:04:30,2018-09-17 10:04:30,0.109s,PASSED
click,Chrome 68.0.3440.106,,2018-09-17 10:04:30,2018-09-17 10:04:31,0.893s,PASSED
verifyElementText,Chrome 68.0.3440.106,,2018-09-17 10:04:31,2018-09-17 10:04:31,0.112s,PASSED
