Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
TS_Notification_Email_Service,,,2018-09-28 08:51:21,2018-09-28 08:51:29,8.065s,FAILED
,,,,,,
Test Cases/WebService/Notification/TC_checkCalendarJSON,,,2018-09-28 08:51:21,2018-09-28 08:51:23,1.234s,PASSED
Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(NotificationAPIs/checkCalJSON)),,,2018-09-28 08:51:22,2018-09-28 08:51:22,0.755s,PASSED
verifyResponseStatusCode,,,2018-09-28 08:51:22,2018-09-28 08:51:22,0.020s,PASSED
verifyElementPropertyValue,,,2018-09-28 08:51:22,2018-09-28 08:51:23,0.075s,PASSED
verifyElementPropertyValue,,,2018-09-28 08:51:23,2018-09-28 08:51:23,0.020s,PASSED
,,,,,,
Test Cases/WebService/Notification/TC_emptyBody,,,2018-09-28 08:51:23,2018-09-28 08:51:23,0.695s,PASSED
Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(NotificationAPIs/emptyBody)),,,2018-09-28 08:51:23,2018-09-28 08:51:23,0.437s,PASSED
verifyResponseStatusCode,,,2018-09-28 08:51:23,2018-09-28 08:51:23,0.004s,PASSED
verifyElementPropertyValue,,,2018-09-28 08:51:23,2018-09-28 08:51:23,0.017s,PASSED
verifyElementPropertyValue,,,2018-09-28 08:51:23,2018-09-28 08:51:23,0.023s,PASSED
,,,,,,
Test Cases/WebService/Notification/TC_emptyFromEmail,,,2018-09-28 08:51:23,2018-09-28 08:51:24,0.750s,PASSED
Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(NotificationAPIs/emptyFromEmail)),,,2018-09-28 08:51:23,2018-09-28 08:51:24,0.457s,PASSED
verifyResponseStatusCode,,,2018-09-28 08:51:24,2018-09-28 08:51:24,0.014s,PASSED
verifyElementPropertyValue,,,2018-09-28 08:51:24,2018-09-28 08:51:24,0.085s,PASSED
verifyElementPropertyValue,,,2018-09-28 08:51:24,2018-09-28 08:51:24,0.021s,PASSED
,,,,,,
Test Cases/WebService/Notification/TC_emptyQRCode,,,2018-09-28 08:51:24,2018-09-28 08:51:25,0.638s,PASSED
Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(NotificationAPIs/emptyQR)),,,2018-09-28 08:51:24,2018-09-28 08:51:25,0.443s,PASSED
verifyResponseStatusCode,,,2018-09-28 08:51:25,2018-09-28 08:51:25,0.002s,PASSED
verifyElementPropertyValue,,,2018-09-28 08:51:25,2018-09-28 08:51:25,0.019s,PASSED
verifyElementPropertyValue,,,2018-09-28 08:51:25,2018-09-28 08:51:25,0.024s,PASSED
,,,,,,
Test Cases/WebService/Notification/TC_emptySubject,,,2018-09-28 08:51:25,2018-09-28 08:51:25,0.644s,PASSED
Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(NotificationAPIs/emptySubject)),,,2018-09-28 08:51:25,2018-09-28 08:51:25,0.456s,PASSED
verifyResponseStatusCode,,,2018-09-28 08:51:25,2018-09-28 08:51:25,0.001s,PASSED
verifyElementPropertyValue,,,2018-09-28 08:51:25,2018-09-28 08:51:25,0.016s,PASSED
verifyElementPropertyValue,,,2018-09-28 08:51:25,2018-09-28 08:51:25,0.031s,PASSED
,,,,,,
