Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
TS_Notification_Email_Service,,,2018-10-03 10:20:15,2018-10-03 10:20:24,8.787s,FAILED
,,,,,,
Test Cases/WebService/Notification/TC_checkCalendarJSON,,,2018-10-03 10:20:16,2018-10-03 10:20:17,1.254s,PASSED
Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(NotificationAPIs/checkCalJSON)),,,2018-10-03 10:20:16,2018-10-03 10:20:17,0.725s,PASSED
verifyResponseStatusCode,,,2018-10-03 10:20:17,2018-10-03 10:20:17,0.025s,PASSED
verifyElementPropertyValue,,,2018-10-03 10:20:17,2018-10-03 10:20:17,0.090s,PASSED
verifyElementPropertyValue,,,2018-10-03 10:20:17,2018-10-03 10:20:17,0.016s,PASSED
,,,,,,
Test Cases/WebService/Notification/TC_emptyBody,,,2018-10-03 10:20:17,2018-10-03 10:20:18,0.812s,PASSED
Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(NotificationAPIs/emptyBody)),,,2018-10-03 10:20:17,2018-10-03 10:20:18,0.538s,PASSED
verifyResponseStatusCode,,,2018-10-03 10:20:18,2018-10-03 10:20:18,0.005s,PASSED
verifyElementPropertyValue,,,2018-10-03 10:20:18,2018-10-03 10:20:18,0.027s,PASSED
verifyElementPropertyValue,,,2018-10-03 10:20:18,2018-10-03 10:20:18,0.017s,PASSED
,,,,,,
Test Cases/WebService/Notification/TC_emptyFromEmail,,,2018-10-03 10:20:18,2018-10-03 10:20:19,0.847s,PASSED
Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(NotificationAPIs/emptyFromEmail)),,,2018-10-03 10:20:18,2018-10-03 10:20:19,0.557s,PASSED
verifyResponseStatusCode,,,2018-10-03 10:20:19,2018-10-03 10:20:19,0.005s,PASSED
verifyElementPropertyValue,,,2018-10-03 10:20:19,2018-10-03 10:20:19,0.073s,PASSED
verifyElementPropertyValue,,,2018-10-03 10:20:19,2018-10-03 10:20:19,0.018s,PASSED
,,,,,,
Test Cases/WebService/Notification/TC_emptyQRCode,,,2018-10-03 10:20:19,2018-10-03 10:20:19,0.692s,PASSED
Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(NotificationAPIs/emptyQR)),,,2018-10-03 10:20:19,2018-10-03 10:20:19,0.502s,PASSED
verifyResponseStatusCode,,,2018-10-03 10:20:19,2018-10-03 10:20:19,0.006s,PASSED
verifyElementPropertyValue,,,2018-10-03 10:20:19,2018-10-03 10:20:19,0.042s,PASSED
verifyElementPropertyValue,,,2018-10-03 10:20:19,2018-10-03 10:20:19,0.023s,PASSED
,,,,,,
Test Cases/WebService/Notification/TC_emptySubject,,,2018-10-03 10:20:19,2018-10-03 10:20:20,0.620s,PASSED
Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(NotificationAPIs/emptySubject)),,,2018-10-03 10:20:19,2018-10-03 10:20:20,0.433s,PASSED
verifyResponseStatusCode,,,2018-10-03 10:20:20,2018-10-03 10:20:20,0.005s,PASSED
verifyElementPropertyValue,,,2018-10-03 10:20:20,2018-10-03 10:20:20,0.035s,PASSED
verifyElementPropertyValue,,,2018-10-03 10:20:20,2018-10-03 10:20:20,0.020s,PASSED
,,,,,,
Test Cases/WebService/Notification/TC_emptyEmailTenantID,,,2018-10-03 10:20:20,2018-10-03 10:20:21,0.807s,PASSED
Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(NotificationAPIs/emptyTentant)),,,2018-10-03 10:20:20,2018-10-03 10:20:21,0.594s,PASSED
verifyResponseStatusCode,,,2018-10-03 10:20:21,2018-10-03 10:20:21,0.006s,PASSED
verifyElementPropertyValue,,,2018-10-03 10:20:21,2018-10-03 10:20:21,0.039s,PASSED
verifyElementPropertyValue,,,2018-10-03 10:20:21,2018-10-03 10:20:21,0.025s,PASSED
,,,,,,
Test Cases/WebService/Notification/TC_emptyToEmail,,,2018-10-03 10:20:21,2018-10-03 10:20:22,0.808s,PASSED
Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(NotificationAPIs/emptyToEmail)),,,2018-10-03 10:20:21,2018-10-03 10:20:22,0.569s,PASSED
verifyResponseStatusCode,,,2018-10-03 10:20:22,2018-10-03 10:20:22,0.004s,PASSED
verifyElementPropertyValue,,,2018-10-03 10:20:22,2018-10-03 10:20:22,0.041s,PASSED
verifyElementPropertyValue,,,2018-10-03 10:20:22,2018-10-03 10:20:22,0.026s,PASSED
,,,,,,
Test Cases/WebService/Notification/TC_invalidFromEmail,,,2018-10-03 10:20:22,2018-10-03 10:20:22,0.863s,FAILED
Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(NotificationAPIs/invalidFromEmail)),,,2018-10-03 10:20:22,2018-10-03 10:20:22,0.600s,PASSED
verifyResponseStatusCode,,,2018-10-03 10:20:22,2018-10-03 10:20:22,0.005s,PASSED
verifyElementPropertyValue,,,2018-10-03 10:20:22,2018-10-03 10:20:22,0.039s,PASSED
verifyElementPropertyValue,,,2018-10-03 10:20:22,2018-10-03 10:20:22,0.037s,FAILED
,,,,,,
Test Cases/WebService/Notification/TC_invalidToEmail,,,2018-10-03 10:20:22,2018-10-03 10:20:23,0.620s,PASSED
Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(NotificationAPIs/invalidToEmail)),,,2018-10-03 10:20:23,2018-10-03 10:20:23,0.466s,PASSED
verifyResponseStatusCode,,,2018-10-03 10:20:23,2018-10-03 10:20:23,0.002s,PASSED
verifyElementPropertyValue,,,2018-10-03 10:20:23,2018-10-03 10:20:23,0.016s,PASSED
verifyElementPropertyValue,,,2018-10-03 10:20:23,2018-10-03 10:20:23,0.013s,PASSED
,,,,,,
Test Cases/WebService/Notification/TC_sendEmail,,,2018-10-03 10:20:23,2018-10-03 10:20:24,0.648s,PASSED
Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(NotificationAPIs/sendEmail)),,,2018-10-03 10:20:23,2018-10-03 10:20:24,0.468s,PASSED
verifyResponseStatusCode,,,2018-10-03 10:20:24,2018-10-03 10:20:24,0.001s,PASSED
verifyElementPropertyValue,,,2018-10-03 10:20:24,2018-10-03 10:20:24,0.015s,PASSED
verifyElementPropertyValue,,,2018-10-03 10:20:24,2018-10-03 10:20:24,0.015s,PASSED
