Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(NotificationAPIs/emptyQR)),,,2018-10-25 11:49:53,2018-10-25 11:49:54,0.457s,PASSED
verifyResponseStatusCode,,,2018-10-25 11:49:54,2018-10-25 11:49:54,0.004s,PASSED
verifyElementPropertyValue,,,2018-10-25 11:49:54,2018-10-25 11:49:54,0.031s,PASSED
verifyElementPropertyValue,,,2018-10-25 11:49:54,2018-10-25 11:49:54,0.043s,PASSED
,,,,,,
Test Cases/WebService/Notification/TC_emptySubject,,,2018-10-25 11:49:54,2018-10-25 11:49:55,0.674s,PASSED
Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(NotificationAPIs/emptySubject)),,,2018-10-25 11:49:54,2018-10-25 11:49:54,0.424s,PASSED
verifyResponseStatusCode,,,2018-10-25 11:49:54,2018-10-25 11:49:55,0.003s,PASSED
verifyElementPropertyValue,,,2018-10-25 11:49:55,2018-10-25 11:49:55,0.074s,PASSED
verifyElementPropertyValue,,,2018-10-25 11:49:55,2018-10-25 11:49:55,0.025s,PASSED
,,,,,,
Test Cases/WebService/Notification/TC_emptyEmailTenantID,,,2018-10-25 11:49:55,2018-10-25 11:49:55,0.752s,PASSED
Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(NotificationAPIs/emptyTentant)),,,2018-10-25 11:49:55,2018-10-25 11:49:55,0.429s,PASSED
verifyResponseStatusCode,,,2018-10-25 11:49:55,2018-10-25 11:49:55,0.003s,PASSED
verifyElementPropertyValue,,,2018-10-25 11:49:55,2018-10-25 11:49:55,0.024s,PASSED
verifyElementPropertyValue,,,2018-10-25 11:49:55,2018-10-25 11:49:55,0.011s,PASSED
,,,,,,
Test Cases/WebService/Notification/TC_emptyToEmail,,,2018-10-25 11:49:55,2018-10-25 11:49:56,0.616s,PASSED
Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(NotificationAPIs/emptyToEmail)),,,2018-10-25 11:49:55,2018-10-25 11:49:56,0.438s,PASSED
verifyResponseStatusCode,,,2018-10-25 11:49:56,2018-10-25 11:49:56,0.005s,PASSED
verifyElementPropertyValue,,,2018-10-25 11:49:56,2018-10-25 11:49:56,0.029s,PASSED
verifyElementPropertyValue,,,2018-10-25 11:49:56,2018-10-25 11:49:56,0.017s,PASSED
,,,,,,
Test Cases/WebService/Notification/TC_invalidFromEmail,,,2018-10-25 11:49:56,2018-10-25 11:49:57,0.629s,FAILED
Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(NotificationAPIs/invalidFromEmail)),,,2018-10-25 11:49:56,2018-10-25 11:49:57,0.433s,PASSED
verifyResponseStatusCode,,,2018-10-25 11:49:57,2018-10-25 11:49:57,0.001s,PASSED
verifyElementPropertyValue,,,2018-10-25 11:49:57,2018-10-25 11:49:57,0.020s,PASSED
verifyElementPropertyValue,,,2018-10-25 11:49:57,2018-10-25 11:49:57,0.041s,FAILED
,,,,,,
Test Cases/WebService/Notification/TC_invalidToEmail,,,2018-10-25 11:49:57,2018-10-25 11:49:57,0.672s,PASSED
Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(NotificationAPIs/invalidToEmail)),,,2018-10-25 11:49:57,2018-10-25 11:49:57,0.461s,PASSED
verifyResponseStatusCode,,,2018-10-25 11:49:57,2018-10-25 11:49:57,0.007s,PASSED
verifyElementPropertyValue,,,2018-10-25 11:49:57,2018-10-25 11:49:57,0.022s,PASSED
verifyElementPropertyValue,,,2018-10-25 11:49:57,2018-10-25 11:49:57,0.015s,PASSED
,,,,,,
Test Cases/WebService/Notification/TC_sendEmail,,,2018-10-25 11:49:57,2018-10-25 11:49:58,0.686s,PASSED
Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(NotificationAPIs/sendEmail)),,,2018-10-25 11:49:57,2018-10-25 11:49:58,0.496s,PASSED
verifyResponseStatusCode,,,2018-10-25 11:49:58,2018-10-25 11:49:58,0.002s,PASSED
verifyElementPropertyValue,,,2018-10-25 11:49:58,2018-10-25 11:49:58,0.014s,PASSED
verifyElementPropertyValue,,,2018-10-25 11:49:58,2018-10-25 11:49:58,0.012s,PASSED
