Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
TS_Notification_Email_Service,,,2018-10-09 15:00:04,2018-10-09 15:03:37,3m - 33.238s,FAILED
,,,,,,
Test Cases/WebService/Notification/TC_checkCalendarJSON,,,2018-10-09 15:00:04,2018-10-09 15:00:26,21.883s,FAILED
Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(NotificationAPIs/checkCalJSON)),,,2018-10-09 15:00:05,2018-10-09 15:00:26,21.508s,FAILED
,,,,,,
Test Cases/WebService/Notification/TC_emptyBody,,,2018-10-09 15:00:26,2018-10-09 15:00:47,21.254s,FAILED
Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(NotificationAPIs/emptyBody)),,,2018-10-09 15:00:26,2018-10-09 15:00:47,21.052s,FAILED
,,,,,,
Test Cases/WebService/Notification/TC_emptyFromEmail,,,2018-10-09 15:00:47,2018-10-09 15:01:09,21.166s,FAILED
Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(NotificationAPIs/emptyFromEmail)),,,2018-10-09 15:00:48,2018-10-09 15:01:09,21.018s,FAILED
,,,,,,
Test Cases/WebService/Notification/TC_emptyQRCode,,,2018-10-09 15:01:09,2018-10-09 15:01:30,21.195s,FAILED
Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(NotificationAPIs/emptyQR)),,,2018-10-09 15:01:09,2018-10-09 15:01:30,21.030s,FAILED
,,,,,,
Test Cases/WebService/Notification/TC_emptySubject,,,2018-10-09 15:01:30,2018-10-09 15:01:51,21.170s,FAILED
Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(NotificationAPIs/emptySubject)),,,2018-10-09 15:01:30,2018-10-09 15:01:51,21.025s,FAILED
,,,,,,
Test Cases/WebService/Notification/TC_emptyEmailTenantID,,,2018-10-09 15:01:51,2018-10-09 15:02:12,21.219s,FAILED
Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(NotificationAPIs/emptyTentant)),,,2018-10-09 15:01:51,2018-10-09 15:02:12,21.030s,FAILED
,,,,,,
Test Cases/WebService/Notification/TC_emptyToEmail,,,2018-10-09 15:02:12,2018-10-09 15:02:33,21.235s,FAILED
Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(NotificationAPIs/emptyToEmail)),,,2018-10-09 15:02:12,2018-10-09 15:02:33,21.072s,FAILED
,,,,,,
Test Cases/WebService/Notification/TC_invalidFromEmail,,,2018-10-09 15:02:33,2018-10-09 15:02:55,21.192s,FAILED
Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(NotificationAPIs/invalidFromEmail)),,,2018-10-09 15:02:34,2018-10-09 15:02:55,21.019s,FAILED
,,,,,,
Test Cases/WebService/Notification/TC_invalidToEmail,,,2018-10-09 15:02:55,2018-10-09 15:03:16,21.155s,FAILED
Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(NotificationAPIs/invalidToEmail)),,,2018-10-09 15:02:55,2018-10-09 15:03:16,21.012s,FAILED
,,,,,,
Test Cases/WebService/Notification/TC_sendEmail,,,2018-10-09 15:03:16,2018-10-09 15:03:37,21.213s,FAILED
Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(NotificationAPIs/sendEmail)),,,2018-10-09 15:03:16,2018-10-09 15:03:37,21.030s,FAILED
