Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
TS_Notification_Email_Service,,,2018-10-03 15:10:17,2018-10-03 15:10:25,8.119s,PASSED
,,,,,,
Test Cases/WebService/Notification/TC_checkCalendarJSON,,,2018-10-03 15:10:17,2018-10-03 15:10:19,1.886s,PASSED
Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(NotificationAPIs/checkCalJSON)),,,2018-10-03 15:10:18,2018-10-03 15:10:19,1.032s,PASSED
verifyResponseStatusCode,,,2018-10-03 15:10:19,2018-10-03 15:10:19,0.012s,PASSED
verifyElementPropertyValue,,,2018-10-03 15:10:19,2018-10-03 15:10:19,0.286s,PASSED
verifyElementPropertyValue,,,2018-10-03 15:10:19,2018-10-03 15:10:19,0.020s,PASSED
,,,,,,
Test Cases/WebService/Notification/TC_emptyBody,,,2018-10-03 15:10:19,2018-10-03 15:10:20,0.681s,PASSED
Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(NotificationAPIs/emptyBody)),,,2018-10-03 15:10:19,2018-10-03 15:10:20,0.433s,PASSED
verifyResponseStatusCode,,,2018-10-03 15:10:20,2018-10-03 15:10:20,0.006s,PASSED
verifyElementPropertyValue,,,2018-10-03 15:10:20,2018-10-03 15:10:20,0.031s,PASSED
verifyElementPropertyValue,,,2018-10-03 15:10:20,2018-10-03 15:10:20,0.022s,PASSED
,,,,,,
Test Cases/WebService/Notification/TC_emptyFromEmail,,,2018-10-03 15:10:20,2018-10-03 15:10:21,0.624s,PASSED
Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(NotificationAPIs/emptyFromEmail)),,,2018-10-03 15:10:20,2018-10-03 15:10:21,0.421s,PASSED
verifyResponseStatusCode,,,2018-10-03 15:10:21,2018-10-03 15:10:21,0.005s,PASSED
verifyElementPropertyValue,,,2018-10-03 15:10:21,2018-10-03 15:10:21,0.041s,PASSED
verifyElementPropertyValue,,,2018-10-03 15:10:21,2018-10-03 15:10:21,0.016s,PASSED
,,,,,,
Test Cases/WebService/Notification/TC_emptyQRCode,,,2018-10-03 15:10:21,2018-10-03 15:10:21,0.658s,PASSED
Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(NotificationAPIs/emptyQR)),,,2018-10-03 15:10:21,2018-10-03 15:10:21,0.451s,PASSED
verifyResponseStatusCode,,,2018-10-03 15:10:21,2018-10-03 15:10:21,0.010s,PASSED
verifyElementPropertyValue,,,2018-10-03 15:10:21,2018-10-03 15:10:21,0.024s,PASSED
verifyElementPropertyValue,,,2018-10-03 15:10:21,2018-10-03 15:10:21,0.017s,PASSED
,,,,,,
Test Cases/WebService/Notification/TC_emptySubject,,,2018-10-03 15:10:21,2018-10-03 15:10:22,0.601s,PASSED
Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(NotificationAPIs/emptySubject)),,,2018-10-03 15:10:21,2018-10-03 15:10:22,0.421s,PASSED
verifyResponseStatusCode,,,2018-10-03 15:10:22,2018-10-03 15:10:22,0.006s,PASSED
verifyElementPropertyValue,,,2018-10-03 15:10:22,2018-10-03 15:10:22,0.047s,PASSED
verifyElementPropertyValue,,,2018-10-03 15:10:22,2018-10-03 15:10:22,0.023s,PASSED
,,,,,,
Test Cases/WebService/Notification/TC_emptyEmailTenantID,,,2018-10-03 15:10:22,2018-10-03 15:10:22,0.566s,PASSED
Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(NotificationAPIs/emptyTentant)),,,2018-10-03 15:10:22,2018-10-03 15:10:22,0.415s,PASSED
verifyResponseStatusCode,,,2018-10-03 15:10:22,2018-10-03 15:10:22,0.004s,PASSED
verifyElementPropertyValue,,,2018-10-03 15:10:22,2018-10-03 15:10:22,0.038s,PASSED
verifyElementPropertyValue,,,2018-10-03 15:10:22,2018-10-03 15:10:22,0.012s,PASSED
,,,,,,
Test Cases/WebService/Notification/TC_emptyToEmail,,,2018-10-03 15:10:22,2018-10-03 15:10:23,0.612s,PASSED
