Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
TS_Notification_Email_Service,,,2018-10-04 08:47:39,2018-10-04 08:47:47,7.410s,PASSED
,,,,,,
Test Cases/WebService/Notification/TC_checkCalendarJSON,,,2018-10-04 08:47:40,2018-10-04 08:47:41,1.364s,PASSED
Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(NotificationAPIs/checkCalJSON)),,,2018-10-04 08:47:40,2018-10-04 08:47:41,0.789s,PASSED
verifyResponseStatusCode,,,2018-10-04 08:47:41,2018-10-04 08:47:41,0.045s,PASSED
verifyElementPropertyValue,,,2018-10-04 08:47:41,2018-10-04 08:47:41,0.050s,PASSED
verifyElementPropertyValue,,,2018-10-04 08:47:41,2018-10-04 08:47:41,0.026s,PASSED
,,,,,,
Test Cases/WebService/Notification/TC_emptyBody,,,2018-10-04 08:47:41,2018-10-04 08:47:42,0.589s,PASSED
Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(NotificationAPIs/emptyBody)),,,2018-10-04 08:47:41,2018-10-04 08:47:42,0.415s,PASSED
verifyResponseStatusCode,,,2018-10-04 08:47:42,2018-10-04 08:47:42,0.003s,PASSED
verifyElementPropertyValue,,,2018-10-04 08:47:42,2018-10-04 08:47:42,0.022s,PASSED
verifyElementPropertyValue,,,2018-10-04 08:47:42,2018-10-04 08:47:42,0.019s,PASSED
,,,,,,
Test Cases/WebService/Notification/TC_emptyFromEmail,,,2018-10-04 08:47:42,2018-10-04 08:47:43,0.647s,PASSED
Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(NotificationAPIs/emptyFromEmail)),,,2018-10-04 08:47:42,2018-10-04 08:47:43,0.420s,PASSED
verifyResponseStatusCode,,,2018-10-04 08:47:43,2018-10-04 08:47:43,0.002s,PASSED
verifyElementPropertyValue,,,2018-10-04 08:47:43,2018-10-04 08:47:43,0.016s,PASSED
verifyElementPropertyValue,,,2018-10-04 08:47:43,2018-10-04 08:47:43,0.015s,PASSED
,,,,,,
Test Cases/WebService/Notification/TC_emptyQRCode,,,2018-10-04 08:47:43,2018-10-04 08:47:43,0.586s,PASSED
Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(NotificationAPIs/emptyQR)),,,2018-10-04 08:47:43,2018-10-04 08:47:43,0.414s,PASSED
verifyResponseStatusCode,,,2018-10-04 08:47:43,2018-10-04 08:47:43,0.003s,PASSED
verifyElementPropertyValue,,,2018-10-04 08:47:43,2018-10-04 08:47:43,0.020s,PASSED
