Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
TS_Notification_Email_Service,,,2018-10-11 10:25:09,2018-10-11 10:25:16,7.862s,FAILED
,,,,,,
Test Cases/WebService/Notification/TC_checkCalendarJSON,,,2018-10-11 10:25:09,2018-10-11 10:25:10,1.174s,PASSED
Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(NotificationAPIs/checkCalJSON)),,,2018-10-11 10:25:09,2018-10-11 10:25:10,0.687s,PASSED
verifyResponseStatusCode,,,2018-10-11 10:25:10,2018-10-11 10:25:10,0.012s,PASSED
verifyElementPropertyValue,,,2018-10-11 10:25:10,2018-10-11 10:25:10,0.053s,PASSED
verifyElementPropertyValue,,,2018-10-11 10:25:10,2018-10-11 10:25:10,0.064s,PASSED
,,,,,,
Test Cases/WebService/Notification/TC_emptyBody,,,2018-10-11 10:25:10,2018-10-11 10:25:11,0.710s,PASSED
Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(NotificationAPIs/emptyBody)),,,2018-10-11 10:25:10,2018-10-11 10:25:11,0.442s,PASSED
verifyResponseStatusCode,,,2018-10-11 10:25:11,2018-10-11 10:25:11,0.008s,PASSED
verifyElementPropertyValue,,,2018-10-11 10:25:11,2018-10-11 10:25:11,0.031s,PASSED
verifyElementPropertyValue,,,2018-10-11 10:25:11,2018-10-11 10:25:11,0.020s,PASSED
,,,,,,
Test Cases/WebService/Notification/TC_emptyFromEmail,,,2018-10-11 10:25:11,2018-10-11 10:25:12,0.686s,PASSED
Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(NotificationAPIs/emptyFromEmail)),,,2018-10-11 10:25:11,2018-10-11 10:25:11,0.443s,PASSED
verifyResponseStatusCode,,,2018-10-11 10:25:11,2018-10-11 10:25:12,0.020s,PASSED
verifyElementPropertyValue,,,2018-10-11 10:25:12,2018-10-11 10:25:12,0.064s,PASSED
verifyElementPropertyValue,,,2018-10-11 10:25:12,2018-10-11 10:25:12,0.020s,PASSED
,,,,,,
Test Cases/WebService/Notification/TC_emptyQRCode,,,2018-10-11 10:25:12,2018-10-11 10:25:12,0.637s,PASSED
Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(NotificationAPIs/emptyQR)),,,2018-10-11 10:25:12,2018-10-11 10:25:12,0.442s,PASSED
verifyResponseStatusCode,,,2018-10-11 10:25:12,2018-10-11 10:25:12,0.010s,PASSED
verifyElementPropertyValue,,,2018-10-11 10:25:12,2018-10-11 10:25:12,0.042s,PASSED
verifyElementPropertyValue,,,2018-10-11 10:25:12,2018-10-11 10:25:12,0.015s,PASSED
,,,,,,
Test Cases/WebService/Notification/TC_emptySubject,,,2018-10-11 10:25:12,2018-10-11 10:25:13,0.627s,PASSED
Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(NotificationAPIs/emptySubject)),,,2018-10-11 10:25:12,2018-10-11 10:25:13,0.430s,PASSED
verifyResponseStatusCode,,,2018-10-11 10:25:13,2018-10-11 10:25:13,0.002s,PASSED
verifyElementPropertyValue,,,2018-10-11 10:25:13,2018-10-11 10:25:13,0.011s,PASSED
verifyElementPropertyValue,,,2018-10-11 10:25:13,2018-10-11 10:25:13,0.029s,PASSED
,,,,,,
Test Cases/WebService/Notification/TC_emptyEmailTenantID,,,2018-10-11 10:25:13,2018-10-11 10:25:14,0.698s,PASSED
Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(NotificationAPIs/emptyTentant)),,,2018-10-11 10:25:13,2018-10-11 10:25:14,0.438s,PASSED
verifyResponseStatusCode,,,2018-10-11 10:25:14,2018-10-11 10:25:14,0.001s,PASSED
verifyElementPropertyValue,,,2018-10-11 10:25:14,2018-10-11 10:25:14,0.010s,PASSED
verifyElementPropertyValue,,,2018-10-11 10:25:14,2018-10-11 10:25:14,0.011s,PASSED
,,,,,,
Test Cases/WebService/Notification/TC_emptyToEmail,,,2018-10-11 10:25:14,2018-10-11 10:25:15,0.941s,PASSED
Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(NotificationAPIs/emptyToEmail)),,,2018-10-11 10:25:14,2018-10-11 10:25:14,0.447s,PASSED
verifyResponseStatusCode,,,2018-10-11 10:25:14,2018-10-11 10:25:14,0.002s,PASSED
verifyElementPropertyValue,,,2018-10-11 10:25:14,2018-10-11 10:25:14,0.113s,PASSED
verifyElementPropertyValue,,,2018-10-11 10:25:14,2018-10-11 10:25:15,0.203s,PASSED
,,,,,,
Test Cases/WebService/Notification/TC_invalidFromEmail,,,2018-10-11 10:25:15,2018-10-11 10:25:15,0.669s,FAILED
Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(NotificationAPIs/invalidFromEmail)),,,2018-10-11 10:25:15,2018-10-11 10:25:15,0.426s,PASSED
verifyResponseStatusCode,,,2018-10-11 10:25:15,2018-10-11 10:25:15,0.011s,PASSED
verifyElementPropertyValue,,,2018-10-11 10:25:15,2018-10-11 10:25:15,0.017s,PASSED
verifyElementPropertyValue,,,2018-10-11 10:25:15,2018-10-11 10:25:15,0.041s,FAILED
,,,,,,
Test Cases/WebService/Notification/TC_invalidToEmail,,,2018-10-11 10:25:15,2018-10-11 10:25:16,0.578s,PASSED
Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(NotificationAPIs/invalidToEmail)),,,2018-10-11 10:25:15,2018-10-11 10:25:16,0.426s,PASSED
verifyResponseStatusCode,,,2018-10-11 10:25:16,2018-10-11 10:25:16,0.011s,PASSED
verifyElementPropertyValue,,,2018-10-11 10:25:16,2018-10-11 10:25:16,0.010s,PASSED
verifyElementPropertyValue,,,2018-10-11 10:25:16,2018-10-11 10:25:16,0.020s,PASSED
,,,,,,
Test Cases/WebService/Notification/TC_sendEmail,,,2018-10-11 10:25:16,2018-10-11 10:25:16,0.669s,PASSED
Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(NotificationAPIs/sendEmail)),,,2018-10-11 10:25:16,2018-10-11 10:25:16,0.466s,PASSED
verifyResponseStatusCode,,,2018-10-11 10:25:16,2018-10-11 10:25:16,0.002s,PASSED
verifyElementPropertyValue,,,2018-10-11 10:25:16,2018-10-11 10:25:16,0.010s,PASSED
verifyElementPropertyValue,,,2018-10-11 10:25:16,2018-10-11 10:25:16,0.017s,PASSED
