Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
TS_Notification_Email_Service,,,2018-10-03 09:29:06,2018-10-03 09:29:16,10.319s,FAILED
,,,,,,
Test Cases/WebService/Notification/TC_checkCalendarJSON,,,2018-10-03 09:29:06,2018-10-03 09:29:08,1.249s,PASSED
Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(NotificationAPIs/checkCalJSON)),,,2018-10-03 09:29:07,2018-10-03 09:29:07,0.763s,PASSED
verifyResponseStatusCode,,,2018-10-03 09:29:07,2018-10-03 09:29:07,0.004s,PASSED
verifyElementPropertyValue,,,2018-10-03 09:29:07,2018-10-03 09:29:08,0.041s,PASSED
verifyElementPropertyValue,,,2018-10-03 09:29:08,2018-10-03 09:29:08,0.011s,PASSED
,,,,,,
Test Cases/WebService/Notification/TC_emptyBody,,,2018-10-03 09:29:08,2018-10-03 09:29:08,0.664s,PASSED
Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(NotificationAPIs/emptyBody)),,,2018-10-03 09:29:08,2018-10-03 09:29:08,0.514s,PASSED
verifyResponseStatusCode,,,2018-10-03 09:29:08,2018-10-03 09:29:08,0.000s,PASSED
verifyElementPropertyValue,,,2018-10-03 09:29:08,2018-10-03 09:29:08,0.010s,PASSED
verifyElementPropertyValue,,,2018-10-03 09:29:08,2018-10-03 09:29:08,0.010s,PASSED
,,,,,,
Test Cases/WebService/Notification/TC_emptyFromEmail,,,2018-10-03 09:29:08,2018-10-03 09:29:09,0.886s,PASSED
Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(NotificationAPIs/emptyFromEmail)),,,2018-10-03 09:29:09,2018-10-03 09:29:09,0.426s,PASSED
verifyResponseStatusCode,,,2018-10-03 09:29:09,2018-10-03 09:29:09,0.000s,PASSED
verifyElementPropertyValue,,,2018-10-03 09:29:09,2018-10-03 09:29:09,0.010s,PASSED
verifyElementPropertyValue,,,2018-10-03 09:29:09,2018-10-03 09:29:09,0.010s,PASSED
,,,,,,
Test Cases/WebService/Notification/TC_emptyQRCode,,,2018-10-03 09:29:09,2018-10-03 09:29:11,1.596s,PASSED
Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(NotificationAPIs/emptyQR)),,,2018-10-03 09:29:10,2018-10-03 09:29:11,1.086s,PASSED
verifyResponseStatusCode,,,2018-10-03 09:29:11,2018-10-03 09:29:11,0.013s,PASSED
verifyElementPropertyValue,,,2018-10-03 09:29:11,2018-10-03 09:29:11,0.021s,PASSED
verifyElementPropertyValue,,,2018-10-03 09:29:11,2018-10-03 09:29:11,0.020s,PASSED
,,,,,,
Test Cases/WebService/Notification/TC_emptySubject,,,2018-10-03 09:29:11,2018-10-03 09:29:11,0.624s,PASSED
Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(NotificationAPIs/emptySubject)),,,2018-10-03 09:29:11,2018-10-03 09:29:11,0.426s,PASSED
verifyResponseStatusCode,,,2018-10-03 09:29:11,2018-10-03 09:29:11,0.003s,PASSED
verifyElementPropertyValue,,,2018-10-03 09:29:11,2018-10-03 09:29:11,0.019s,PASSED
verifyElementPropertyValue,,,2018-10-03 09:29:11,2018-10-03 09:29:11,0.029s,PASSED
,,,,,,
Test Cases/WebService/Notification/TC_emptyEmailTenantID,,,2018-10-03 09:29:11,2018-10-03 09:29:12,1.015s,PASSED
Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(NotificationAPIs/emptyTentant)),,,2018-10-03 09:29:12,2018-10-03 09:29:12,0.739s,PASSED
verifyResponseStatusCode,,,2018-10-03 09:29:12,2018-10-03 09:29:12,0.001s,PASSED
verifyElementPropertyValue,,,2018-10-03 09:29:12,2018-10-03 09:29:12,0.009s,PASSED
verifyElementPropertyValue,,,2018-10-03 09:29:12,2018-10-03 09:29:12,0.002s,PASSED
,,,,,,
Test Cases/WebService/Notification/TC_emptyToEmail,,,2018-10-03 09:29:12,2018-10-03 09:29:13,0.927s,PASSED
Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(NotificationAPIs/emptyToEmail)),,,2018-10-03 09:29:13,2018-10-03 09:29:13,0.444s,PASSED
verifyResponseStatusCode,,,2018-10-03 09:29:13,2018-10-03 09:29:13,0.002s,PASSED
verifyElementPropertyValue,,,2018-10-03 09:29:13,2018-10-03 09:29:13,0.030s,PASSED
verifyElementPropertyValue,,,2018-10-03 09:29:13,2018-10-03 09:29:13,0.021s,PASSED
,,,,,,
Test Cases/WebService/Notification/TC_invalidFromEmail,,,2018-10-03 09:29:13,2018-10-03 09:29:15,1.284s,FAILED
Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(NotificationAPIs/invalidFromEmail)),,,2018-10-03 09:29:13,2018-10-03 09:29:14,0.805s,PASSED
verifyResponseStatusCode,,,2018-10-03 09:29:14,2018-10-03 09:29:14,0.005s,PASSED
verifyElementPropertyValue,,,2018-10-03 09:29:14,2018-10-03 09:29:14,0.033s,PASSED
verifyElementPropertyValue,,,2018-10-03 09:29:14,2018-10-03 09:29:14,0.135s,FAILED
,,,,,,
