Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(NotificationAPIs/emptySubject)),,,2018-10-10 16:18:11,2018-10-10 16:18:12,0.539s,PASSED
verifyResponseStatusCode,,,2018-10-10 16:18:12,2018-10-10 16:18:12,0.002s,PASSED
verifyElementPropertyValue,,,2018-10-10 16:18:12,2018-10-10 16:18:12,0.019s,PASSED
verifyElementPropertyValue,,,2018-10-10 16:18:12,2018-10-10 16:18:12,0.010s,PASSED
,,,,,,
Test Cases/WebService/Notification/TC_emptyEmailTenantID,,,2018-10-10 16:18:12,2018-10-10 16:18:15,2.588s,PASSED
Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(NotificationAPIs/emptyTentant)),,,2018-10-10 16:18:12,2018-10-10 16:18:14,2.035s,PASSED
verifyResponseStatusCode,,,2018-10-10 16:18:14,2018-10-10 16:18:14,0.004s,PASSED
verifyElementPropertyValue,,,2018-10-10 16:18:14,2018-10-10 16:18:15,0.253s,PASSED
verifyElementPropertyValue,,,2018-10-10 16:18:15,2018-10-10 16:18:15,0.016s,PASSED
,,,,,,
Test Cases/WebService/Notification/TC_emptyToEmail,,,2018-10-10 16:18:15,2018-10-10 16:18:15,0.940s,PASSED
Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(NotificationAPIs/emptyToEmail)),,,2018-10-10 16:18:15,2018-10-10 16:18:15,0.558s,PASSED
verifyResponseStatusCode,,,2018-10-10 16:18:15,2018-10-10 16:18:15,0.006s,PASSED
verifyElementPropertyValue,,,2018-10-10 16:18:15,2018-10-10 16:18:15,0.026s,PASSED
verifyElementPropertyValue,,,2018-10-10 16:18:15,2018-10-10 16:18:15,0.032s,PASSED
,,,,,,
Test Cases/WebService/Notification/TC_invalidFromEmail,,,2018-10-10 16:18:15,2018-10-10 16:18:17,1.060s,FAILED
Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(NotificationAPIs/invalidFromEmail)),,,2018-10-10 16:18:16,2018-10-10 16:18:16,0.510s,PASSED
verifyResponseStatusCode,,,2018-10-10 16:18:16,2018-10-10 16:18:16,0.001s,PASSED
verifyElementPropertyValue,,,2018-10-10 16:18:16,2018-10-10 16:18:16,0.009s,PASSED
verifyElementPropertyValue,,,2018-10-10 16:18:16,2018-10-10 16:18:16,0.126s,FAILED
,,,,,,
Test Cases/WebService/Notification/TC_invalidToEmail,,,2018-10-10 16:18:17,2018-10-10 16:18:17,0.893s,PASSED
Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(NotificationAPIs/invalidToEmail)),,,2018-10-10 16:18:17,2018-10-10 16:18:17,0.564s,PASSED
verifyResponseStatusCode,,,2018-10-10 16:18:17,2018-10-10 16:18:17,0.003s,PASSED
verifyElementPropertyValue,,,2018-10-10 16:18:17,2018-10-10 16:18:17,0.014s,PASSED
verifyElementPropertyValue,,,2018-10-10 16:18:17,2018-10-10 16:18:17,0.014s,PASSED
,,,,,,
Test Cases/WebService/Notification/TC_sendEmail,,,2018-10-10 16:18:17,2018-10-10 16:18:18,0.941s,PASSED
Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(NotificationAPIs/sendEmail)),,,2018-10-10 16:18:18,2018-10-10 16:18:18,0.545s,PASSED
verifyResponseStatusCode,,,2018-10-10 16:18:18,2018-10-10 16:18:18,0.010s,PASSED
verifyElementPropertyValue,,,2018-10-10 16:18:18,2018-10-10 16:18:18,0.021s,PASSED
verifyElementPropertyValue,,,2018-10-10 16:18:18,2018-10-10 16:18:18,0.023s,PASSED
