Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
TS_Notification_Email_Service,,,2018-10-03 14:02:02,2018-10-03 14:02:09,7.557s,FAILED
,,,,,,
Test Cases/WebService/Notification/TC_checkCalendarJSON,,,2018-10-03 14:02:02,2018-10-03 14:02:04,1.305s,PASSED
Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(NotificationAPIs/checkCalJSON)),,,2018-10-03 14:02:03,2018-10-03 14:02:04,0.666s,PASSED
verifyResponseStatusCode,,,2018-10-03 14:02:04,2018-10-03 14:02:04,0.022s,PASSED
verifyElementPropertyValue,,,2018-10-03 14:02:04,2018-10-03 14:02:04,0.120s,PASSED
verifyElementPropertyValue,,,2018-10-03 14:02:04,2018-10-03 14:02:04,0.034s,PASSED
,,,,,,
Test Cases/WebService/Notification/TC_emptyBody,,,2018-10-03 14:02:04,2018-10-03 14:02:04,0.655s,PASSED
Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(NotificationAPIs/emptyBody)),,,2018-10-03 14:02:04,2018-10-03 14:02:04,0.429s,PASSED
verifyResponseStatusCode,,,2018-10-03 14:02:04,2018-10-03 14:02:04,0.006s,PASSED
verifyElementPropertyValue,,,2018-10-03 14:02:04,2018-10-03 14:02:04,0.025s,PASSED
verifyElementPropertyValue,,,2018-10-03 14:02:04,2018-10-03 14:02:04,0.023s,PASSED
,,,,,,
Test Cases/WebService/Notification/TC_emptyFromEmail,,,2018-10-03 14:02:04,2018-10-03 14:02:05,0.627s,PASSED
Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(NotificationAPIs/emptyFromEmail)),,,2018-10-03 14:02:05,2018-10-03 14:02:05,0.415s,PASSED
verifyResponseStatusCode,,,2018-10-03 14:02:05,2018-10-03 14:02:05,0.005s,PASSED
verifyElementPropertyValue,,,2018-10-03 14:02:05,2018-10-03 14:02:05,0.016s,PASSED
verifyElementPropertyValue,,,2018-10-03 14:02:05,2018-10-03 14:02:05,0.012s,PASSED
,,,,,,
Test Cases/WebService/Notification/TC_emptyQRCode,,,2018-10-03 14:02:05,2018-10-03 14:02:06,0.639s,PASSED
Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(NotificationAPIs/emptyQR)),,,2018-10-03 14:02:05,2018-10-03 14:02:06,0.419s,PASSED
verifyResponseStatusCode,,,2018-10-03 14:02:06,2018-10-03 14:02:06,0.007s,PASSED
verifyElementPropertyValue,,,2018-10-03 14:02:06,2018-10-03 14:02:06,0.021s,PASSED
verifyElementPropertyValue,,,2018-10-03 14:02:06,2018-10-03 14:02:06,0.016s,PASSED
,,,,,,
Test Cases/WebService/Notification/TC_emptySubject,,,2018-10-03 14:02:06,2018-10-03 14:02:06,0.598s,PASSED
Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(NotificationAPIs/emptySubject)),,,2018-10-03 14:02:06,2018-10-03 14:02:06,0.422s,PASSED
verifyResponseStatusCode,,,2018-10-03 14:02:06,2018-10-03 14:02:06,0.006s,PASSED
