Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
TS_Notification_Email_Service,,,2018-10-25 12:50:27,2018-10-25 12:50:35,8.250s,FAILED
,,,,,,
Test Cases/WebService/Notification/TC_checkCalendarJSON,,,2018-10-25 12:50:27,2018-10-25 12:50:28,1.259s,PASSED
Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(NotificationAPIs/checkCalJSON)),,,2018-10-25 12:50:28,2018-10-25 12:50:28,0.750s,PASSED
verifyResponseStatusCode,,,2018-10-25 12:50:28,2018-10-25 12:50:28,0.041s,PASSED
verifyElementPropertyValue,,,2018-10-25 12:50:28,2018-10-25 12:50:28,0.071s,PASSED
verifyElementPropertyValue,,,2018-10-25 12:50:28,2018-10-25 12:50:28,0.042s,PASSED
,,,,,,
Test Cases/WebService/Notification/TC_emptyBody,,,2018-10-25 12:50:28,2018-10-25 12:50:29,0.890s,PASSED
Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(NotificationAPIs/emptyBody)),,,2018-10-25 12:50:29,2018-10-25 12:50:29,0.438s,PASSED
verifyResponseStatusCode,,,2018-10-25 12:50:29,2018-10-25 12:50:29,0.005s,PASSED
verifyElementPropertyValue,,,2018-10-25 12:50:29,2018-10-25 12:50:29,0.045s,PASSED
verifyElementPropertyValue,,,2018-10-25 12:50:29,2018-10-25 12:50:29,0.030s,PASSED
,,,,,,
Test Cases/WebService/Notification/TC_emptyFromEmail,,,2018-10-25 12:50:29,2018-10-25 12:50:30,0.723s,PASSED
Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(NotificationAPIs/emptyFromEmail)),,,2018-10-25 12:50:30,2018-10-25 12:50:30,0.459s,PASSED
verifyResponseStatusCode,,,2018-10-25 12:50:30,2018-10-25 12:50:30,0.003s,PASSED
verifyElementPropertyValue,,,2018-10-25 12:50:30,2018-10-25 12:50:30,0.048s,PASSED
