Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
TS_Notification_Email_Service,,,2018-09-29 11:24:57,2018-09-29 11:25:08,10.694s,FAILED
,,,,,,
Test Cases/WebService/Notification/TC_checkCalendarJSON,,,2018-09-29 11:24:57,2018-09-29 11:24:59,1.371s,PASSED
Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(NotificationAPIs/checkCalJSON)),,,2018-09-29 11:24:58,2018-09-29 11:24:59,0.903s,PASSED
verifyResponseStatusCode,,,2018-09-29 11:24:59,2018-09-29 11:24:59,0.026s,PASSED
verifyElementPropertyValue,,,2018-09-29 11:24:59,2018-09-29 11:24:59,0.065s,PASSED
verifyElementPropertyValue,,,2018-09-29 11:24:59,2018-09-29 11:24:59,0.039s,PASSED
,,,,,,
Test Cases/WebService/Notification/TC_emptyBody,,,2018-09-29 11:24:59,2018-09-29 11:25:00,0.825s,PASSED
Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(NotificationAPIs/emptyBody)),,,2018-09-29 11:24:59,2018-09-29 11:24:59,0.528s,PASSED
verifyResponseStatusCode,,,2018-09-29 11:24:59,2018-09-29 11:24:59,0.004s,PASSED
verifyElementPropertyValue,,,2018-09-29 11:24:59,2018-09-29 11:25:00,0.035s,PASSED
verifyElementPropertyValue,,,2018-09-29 11:25:00,2018-09-29 11:25:00,0.022s,PASSED
,,,,,,
Test Cases/WebService/Notification/TC_emptyFromEmail,,,2018-09-29 11:25:00,2018-09-29 11:25:01,1.063s,PASSED
Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(NotificationAPIs/emptyFromEmail)),,,2018-09-29 11:25:00,2018-09-29 11:25:01,0.644s,PASSED
verifyResponseStatusCode,,,2018-09-29 11:25:01,2018-09-29 11:25:01,0.012s,PASSED
verifyElementPropertyValue,,,2018-09-29 11:25:01,2018-09-29 11:25:01,0.029s,PASSED
verifyElementPropertyValue,,,2018-09-29 11:25:01,2018-09-29 11:25:01,0.066s,PASSED
,,,,,,
Test Cases/WebService/Notification/TC_emptyQRCode,,,2018-09-29 11:25:01,2018-09-29 11:25:01,0.789s,PASSED
Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(NotificationAPIs/emptyQR)),,,2018-09-29 11:25:01,2018-09-29 11:25:01,0.523s,PASSED
verifyResponseStatusCode,,,2018-09-29 11:25:01,2018-09-29 11:25:01,0.020s,PASSED
verifyElementPropertyValue,,,2018-09-29 11:25:01,2018-09-29 11:25:01,0.031s,PASSED
verifyElementPropertyValue,,,2018-09-29 11:25:01,2018-09-29 11:25:01,0.021s,PASSED
,,,,,,
Test Cases/WebService/Notification/TC_emptySubject,,,2018-09-29 11:25:01,2018-09-29 11:25:02,0.810s,PASSED
Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(NotificationAPIs/emptySubject)),,,2018-09-29 11:25:02,2018-09-29 11:25:02,0.610s,PASSED
verifyResponseStatusCode,,,2018-09-29 11:25:02,2018-09-29 11:25:02,0.003s,PASSED
