Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
TS_Notification_Email_Service,,,2018-10-01 06:54:09,2018-10-01 06:54:20,11.496s,FAILED
,,,,,,
Test Cases/WebService/Notification/TC_checkCalendarJSON,,,2018-10-01 06:54:10,2018-10-01 06:54:11,1.352s,PASSED
Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(NotificationAPIs/checkCalJSON)),,,2018-10-01 06:54:10,2018-10-01 06:54:11,0.907s,PASSED
verifyResponseStatusCode,,,2018-10-01 06:54:11,2018-10-01 06:54:11,0.033s,PASSED
verifyElementPropertyValue,,,2018-10-01 06:54:11,2018-10-01 06:54:11,0.069s,PASSED
verifyElementPropertyValue,,,2018-10-01 06:54:11,2018-10-01 06:54:11,0.035s,PASSED
,,,,,,
Test Cases/WebService/Notification/TC_emptyBody,,,2018-10-01 06:54:11,2018-10-01 06:54:12,0.699s,PASSED
Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(NotificationAPIs/emptyBody)),,,2018-10-01 06:54:11,2018-10-01 06:54:12,0.422s,PASSED
verifyResponseStatusCode,,,2018-10-01 06:54:12,2018-10-01 06:54:12,0.008s,PASSED
verifyElementPropertyValue,,,2018-10-01 06:54:12,2018-10-01 06:54:12,0.033s,PASSED
verifyElementPropertyValue,,,2018-10-01 06:54:12,2018-10-01 06:54:12,0.031s,PASSED
,,,,,,
Test Cases/WebService/Notification/TC_emptyFromEmail,,,2018-10-01 06:54:12,2018-10-01 06:54:12,0.694s,PASSED
Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(NotificationAPIs/emptyFromEmail)),,,2018-10-01 06:54:12,2018-10-01 06:54:12,0.447s,PASSED
verifyResponseStatusCode,,,2018-10-01 06:54:12,2018-10-01 06:54:12,0.002s,PASSED
verifyElementPropertyValue,,,2018-10-01 06:54:12,2018-10-01 06:54:12,0.069s,PASSED
verifyElementPropertyValue,,,2018-10-01 06:54:12,2018-10-01 06:54:12,0.021s,PASSED
,,,,,,
Test Cases/WebService/Notification/TC_emptyQRCode,,,2018-10-01 06:54:12,2018-10-01 06:54:13,0.650s,PASSED
Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(NotificationAPIs/emptyQR)),,,2018-10-01 06:54:13,2018-10-01 06:54:13,0.453s,PASSED
verifyResponseStatusCode,,,2018-10-01 06:54:13,2018-10-01 06:54:13,0.009s,PASSED
verifyElementPropertyValue,,,2018-10-01 06:54:13,2018-10-01 06:54:13,0.039s,PASSED
verifyElementPropertyValue,,,2018-10-01 06:54:13,2018-10-01 06:54:13,0.022s,PASSED
,,,,,,
Test Cases/WebService/Notification/TC_emptySubject,,,2018-10-01 06:54:13,2018-10-01 06:54:14,0.601s,PASSED
Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(NotificationAPIs/emptySubject)),,,2018-10-01 06:54:13,2018-10-01 06:54:14,0.445s,PASSED
verifyResponseStatusCode,,,2018-10-01 06:54:14,2018-10-01 06:54:14,0.002s,PASSED
verifyElementPropertyValue,,,2018-10-01 06:54:14,2018-10-01 06:54:14,0.018s,PASSED
verifyElementPropertyValue,,,2018-10-01 06:54:14,2018-10-01 06:54:14,0.009s,PASSED
,,,,,,
Test Cases/WebService/Notification/TC_emptyEmailTenantID,,,2018-10-01 06:54:14,2018-10-01 06:54:14,0.819s,PASSED
Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(NotificationAPIs/emptyTentant)),,,2018-10-01 06:54:14,2018-10-01 06:54:14,0.419s,PASSED
verifyResponseStatusCode,,,2018-10-01 06:54:14,2018-10-01 06:54:14,0.002s,PASSED
verifyElementPropertyValue,,,2018-10-01 06:54:14,2018-10-01 06:54:14,0.255s,PASSED
verifyElementPropertyValue,,,2018-10-01 06:54:14,2018-10-01 06:54:14,0.015s,PASSED
,,,,,,
Test Cases/WebService/Notification/TC_emptyToEmail,,,2018-10-01 06:54:14,2018-10-01 06:54:15,0.658s,PASSED
Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(NotificationAPIs/emptyToEmail)),,,2018-10-01 06:54:15,2018-10-01 06:54:15,0.443s,PASSED
verifyResponseStatusCode,,,2018-10-01 06:54:15,2018-10-01 06:54:15,0.003s,PASSED
verifyElementPropertyValue,,,2018-10-01 06:54:15,2018-10-01 06:54:15,0.053s,PASSED
verifyElementPropertyValue,,,2018-10-01 06:54:15,2018-10-01 06:54:15,0.010s,PASSED
,,,,,,
Test Cases/WebService/Notification/TC_invalidFromEmail,,,2018-10-01 06:54:15,2018-10-01 06:54:19,3.657s,FAILED
Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(NotificationAPIs/invalidFromEmail)),,,2018-10-01 06:54:15,2018-10-01 06:54:19,3.429s,PASSED
verifyResponseStatusCode,,,2018-10-01 06:54:19,2018-10-01 06:54:19,0.007s,PASSED
verifyElementPropertyValue,,,2018-10-01 06:54:19,2018-10-01 06:54:19,0.014s,PASSED
verifyElementPropertyValue,,,2018-10-01 06:54:19,2018-10-01 06:54:19,0.049s,FAILED
,,,,,,
Test Cases/WebService/Notification/TC_invalidToEmail,,,2018-10-01 06:54:19,2018-10-01 06:54:19,0.651s,PASSED
Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(NotificationAPIs/invalidToEmail)),,,2018-10-01 06:54:19,2018-10-01 06:54:19,0.479s,PASSED
verifyResponseStatusCode,,,2018-10-01 06:54:19,2018-10-01 06:54:19,0.001s,PASSED
