Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
TS_Notification_Email_Service,,,2018-10-10 16:21:09,2018-10-10 16:21:20,10.508s,FAILED
,,,,,,
Test Cases/WebService/Notification/TC_checkCalendarJSON,,,2018-10-10 16:21:10,2018-10-10 16:21:11,1.531s,PASSED
Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(NotificationAPIs/checkCalJSON)),,,2018-10-10 16:21:10,2018-10-10 16:21:11,0.839s,PASSED
verifyResponseStatusCode,,,2018-10-10 16:21:11,2018-10-10 16:21:11,0.017s,PASSED
verifyElementPropertyValue,,,2018-10-10 16:21:11,2018-10-10 16:21:11,0.103s,PASSED
verifyElementPropertyValue,,,2018-10-10 16:21:11,2018-10-10 16:21:11,0.021s,PASSED
,,,,,,
Test Cases/WebService/Notification/TC_emptyBody,,,2018-10-10 16:21:11,2018-10-10 16:21:13,1.927s,PASSED
Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(NotificationAPIs/emptyBody)),,,2018-10-10 16:21:12,2018-10-10 16:21:13,1.543s,PASSED
verifyResponseStatusCode,,,2018-10-10 16:21:13,2018-10-10 16:21:13,0.008s,PASSED
verifyElementPropertyValue,,,2018-10-10 16:21:13,2018-10-10 16:21:13,0.020s,PASSED
verifyElementPropertyValue,,,2018-10-10 16:21:13,2018-10-10 16:21:13,0.013s,PASSED
,,,,,,
Test Cases/WebService/Notification/TC_emptyFromEmail,,,2018-10-10 16:21:13,2018-10-10 16:21:14,0.760s,PASSED
Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(NotificationAPIs/emptyFromEmail)),,,2018-10-10 16:21:13,2018-10-10 16:21:14,0.442s,PASSED
verifyResponseStatusCode,,,2018-10-10 16:21:14,2018-10-10 16:21:14,0.005s,PASSED
verifyElementPropertyValue,,,2018-10-10 16:21:14,2018-10-10 16:21:14,0.069s,PASSED
verifyElementPropertyValue,,,2018-10-10 16:21:14,2018-10-10 16:21:14,0.029s,PASSED
,,,,,,
Test Cases/WebService/Notification/TC_emptyQRCode,,,2018-10-10 16:21:14,2018-10-10 16:21:15,0.695s,PASSED
Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(NotificationAPIs/emptyQR)),,,2018-10-10 16:21:14,2018-10-10 16:21:15,0.442s,PASSED
verifyResponseStatusCode,,,2018-10-10 16:21:15,2018-10-10 16:21:15,0.004s,PASSED
verifyElementPropertyValue,,,2018-10-10 16:21:15,2018-10-10 16:21:15,0.020s,PASSED
verifyElementPropertyValue,,,2018-10-10 16:21:15,2018-10-10 16:21:15,0.014s,PASSED
,,,,,,
Test Cases/WebService/Notification/TC_emptySubject,,,2018-10-10 16:21:15,2018-10-10 16:21:15,0.694s,PASSED
Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(NotificationAPIs/emptySubject)),,,2018-10-10 16:21:15,2018-10-10 16:21:15,0.445s,PASSED
