Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
TS_Notification_Email_Service,,,2018-10-10 15:50:22,2018-10-10 15:50:41,19.384s,FAILED
,,,,,,
Test Cases/WebService/Notification/TC_checkCalendarJSON,,,2018-10-10 15:50:23,2018-10-10 15:50:26,2.219s,PASSED
Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(NotificationAPIs/checkCalJSON)),,,2018-10-10 15:50:24,2018-10-10 15:50:25,1.376s,PASSED
verifyResponseStatusCode,,,2018-10-10 15:50:25,2018-10-10 15:50:25,0.032s,PASSED
verifyElementPropertyValue,,,2018-10-10 15:50:25,2018-10-10 15:50:26,0.095s,PASSED
verifyElementPropertyValue,,,2018-10-10 15:50:26,2018-10-10 15:50:26,0.089s,PASSED
,,,,,,
Test Cases/WebService/Notification/TC_emptyBody,,,2018-10-10 15:50:26,2018-10-10 15:50:27,0.911s,PASSED
Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(NotificationAPIs/emptyBody)),,,2018-10-10 15:50:26,2018-10-10 15:50:26,0.629s,PASSED
verifyResponseStatusCode,,,2018-10-10 15:50:26,2018-10-10 15:50:26,0.003s,PASSED
verifyElementPropertyValue,,,2018-10-10 15:50:26,2018-10-10 15:50:26,0.033s,PASSED
verifyElementPropertyValue,,,2018-10-10 15:50:26,2018-10-10 15:50:27,0.019s,PASSED
,,,,,,
Test Cases/WebService/Notification/TC_emptyFromEmail,,,2018-10-10 15:50:27,2018-10-10 15:50:28,1.070s,PASSED
Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(NotificationAPIs/emptyFromEmail)),,,2018-10-10 15:50:27,2018-10-10 15:50:28,0.823s,PASSED
verifyResponseStatusCode,,,2018-10-10 15:50:28,2018-10-10 15:50:28,0.002s,PASSED
verifyElementPropertyValue,,,2018-10-10 15:50:28,2018-10-10 15:50:28,0.030s,PASSED
verifyElementPropertyValue,,,2018-10-10 15:50:28,2018-10-10 15:50:28,0.041s,PASSED
,,,,,,
Test Cases/WebService/Notification/TC_emptyQRCode,,,2018-10-10 15:50:28,2018-10-10 15:50:31,3.082s,PASSED
Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(NotificationAPIs/emptyQR)),,,2018-10-10 15:50:28,2018-10-10 15:50:31,2.831s,PASSED
verifyResponseStatusCode,,,2018-10-10 15:50:31,2018-10-10 15:50:31,0.009s,PASSED
verifyElementPropertyValue,,,2018-10-10 15:50:31,2018-10-10 15:50:31,0.052s,PASSED
verifyElementPropertyValue,,,2018-10-10 15:50:31,2018-10-10 15:50:31,0.023s,PASSED
,,,,,,
