Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
TS_Notification_Email_Service,,,2018-10-03 12:36:54,2018-10-03 12:37:09,15.182s,FAILED
,,,,,,
Test Cases/WebService/Notification/TC_checkCalendarJSON,,,2018-10-03 12:36:56,2018-10-03 12:36:58,1.984s,PASSED
Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(NotificationAPIs/checkCalJSON)),,,2018-10-03 12:36:56,2018-10-03 12:36:57,1.279s,PASSED
verifyResponseStatusCode,,,2018-10-03 12:36:57,2018-10-03 12:36:58,0.139s,PASSED
verifyElementPropertyValue,,,2018-10-03 12:36:58,2018-10-03 12:36:58,0.065s,PASSED
verifyElementPropertyValue,,,2018-10-03 12:36:58,2018-10-03 12:36:58,0.025s,PASSED
,,,,,,
Test Cases/WebService/Notification/TC_emptyBody,,,2018-10-03 12:36:58,2018-10-03 12:36:58,0.720s,PASSED
Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(NotificationAPIs/emptyBody)),,,2018-10-03 12:36:58,2018-10-03 12:36:58,0.426s,PASSED
verifyResponseStatusCode,,,2018-10-03 12:36:58,2018-10-03 12:36:58,0.004s,PASSED
verifyElementPropertyValue,,,2018-10-03 12:36:58,2018-10-03 12:36:58,0.024s,PASSED
verifyElementPropertyValue,,,2018-10-03 12:36:58,2018-10-03 12:36:58,0.022s,PASSED
,,,,,,
Test Cases/WebService/Notification/TC_emptyFromEmail,,,2018-10-03 12:36:58,2018-10-03 12:36:59,0.684s,PASSED
Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(NotificationAPIs/emptyFromEmail)),,,2018-10-03 12:36:59,2018-10-03 12:36:59,0.426s,PASSED
verifyResponseStatusCode,,,2018-10-03 12:36:59,2018-10-03 12:36:59,0.002s,PASSED
verifyElementPropertyValue,,,2018-10-03 12:36:59,2018-10-03 12:36:59,0.038s,PASSED
verifyElementPropertyValue,,,2018-10-03 12:36:59,2018-10-03 12:36:59,0.049s,PASSED
,,,,,,
Test Cases/WebService/Notification/TC_emptyQRCode,,,2018-10-03 12:36:59,2018-10-03 12:37:00,0.868s,PASSED
Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(NotificationAPIs/emptyQR)),,,2018-10-03 12:36:59,2018-10-03 12:37:00,0.428s,PASSED
verifyResponseStatusCode,,,2018-10-03 12:37:00,2018-10-03 12:37:00,0.004s,PASSED
verifyElementPropertyValue,,,2018-10-03 12:37:00,2018-10-03 12:37:00,0.062s,PASSED
verifyElementPropertyValue,,,2018-10-03 12:37:00,2018-10-03 12:37:00,0.028s,PASSED
,,,,,,
Test Cases/WebService/Notification/TC_emptySubject,,,2018-10-03 12:37:00,2018-10-03 12:37:01,0.653s,PASSED
Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(NotificationAPIs/emptySubject)),,,2018-10-03 12:37:00,2018-10-03 12:37:01,0.420s,PASSED
verifyResponseStatusCode,,,2018-10-03 12:37:01,2018-10-03 12:37:01,0.001s,PASSED
verifyElementPropertyValue,,,2018-10-03 12:37:01,2018-10-03 12:37:01,0.018s,PASSED
verifyElementPropertyValue,,,2018-10-03 12:37:01,2018-10-03 12:37:01,0.017s,PASSED
,,,,,,
Test Cases/WebService/Notification/TC_emptyEmailTenantID,,,2018-10-03 12:37:01,2018-10-03 12:37:01,0.634s,PASSED
Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(NotificationAPIs/emptyTentant)),,,2018-10-03 12:37:01,2018-10-03 12:37:01,0.423s,PASSED
verifyResponseStatusCode,,,2018-10-03 12:37:01,2018-10-03 12:37:01,0.001s,PASSED
verifyElementPropertyValue,,,2018-10-03 12:37:01,2018-10-03 12:37:01,0.011s,PASSED
verifyElementPropertyValue,,,2018-10-03 12:37:01,2018-10-03 12:37:01,0.036s,PASSED
,,,,,,
Test Cases/WebService/Notification/TC_emptyToEmail,,,2018-10-03 12:37:01,2018-10-03 12:37:02,0.784s,PASSED
Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(NotificationAPIs/emptyToEmail)),,,2018-10-03 12:37:01,2018-10-03 12:37:02,0.431s,PASSED
verifyResponseStatusCode,,,2018-10-03 12:37:02,2018-10-03 12:37:02,0.007s,PASSED
verifyElementPropertyValue,,,2018-10-03 12:37:02,2018-10-03 12:37:02,0.045s,PASSED
verifyElementPropertyValue,,,2018-10-03 12:37:02,2018-10-03 12:37:02,0.029s,PASSED
,,,,,,
Test Cases/WebService/Notification/TC_invalidFromEmail,,,2018-10-03 12:37:02,2018-10-03 12:37:03,0.703s,FAILED
Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(NotificationAPIs/invalidFromEmail)),,,2018-10-03 12:37:02,2018-10-03 12:37:03,0.418s,PASSED
verifyResponseStatusCode,,,2018-10-03 12:37:03,2018-10-03 12:37:03,0.002s,PASSED
verifyElementPropertyValue,,,2018-10-03 12:37:03,2018-10-03 12:37:03,0.023s,PASSED
verifyElementPropertyValue,,,2018-10-03 12:37:03,2018-10-03 12:37:03,0.037s,FAILED
,,,,,,
Test Cases/WebService/Notification/TC_invalidToEmail,,,2018-10-03 12:37:03,2018-10-03 12:37:07,3.869s,PASSED
Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(NotificationAPIs/invalidToEmail)),,,2018-10-03 12:37:03,2018-10-03 12:37:07,3.476s,PASSED
verifyResponseStatusCode,,,2018-10-03 12:37:07,2018-10-03 12:37:07,0.001s,PASSED
verifyElementPropertyValue,,,2018-10-03 12:37:07,2018-10-03 12:37:07,0.015s,PASSED
verifyElementPropertyValue,,,2018-10-03 12:37:07,2018-10-03 12:37:07,0.015s,PASSED
,,,,,,
Test Cases/WebService/Notification/TC_sendEmail,,,2018-10-03 12:37:07,2018-10-03 12:37:09,2.077s,PASSED
Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(NotificationAPIs/sendEmail)),,,2018-10-03 12:37:07,2018-10-03 12:37:09,1.879s,PASSED
verifyResponseStatusCode,,,2018-10-03 12:37:09,2018-10-03 12:37:09,0.008s,PASSED
verifyElementPropertyValue,,,2018-10-03 12:37:09,2018-10-03 12:37:09,0.035s,PASSED
verifyElementPropertyValue,,,2018-10-03 12:37:09,2018-10-03 12:37:09,0.024s,PASSED
