Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Orchestra_Configure,Chrome 68.0.3440.106,,2018-09-17 15:45:32,2018-09-17 15:46:49,1m - 17.087s,FAILED
,,,,,,
Test Cases/Orchestra/Login,Chrome 68.0.3440.106,,2018-09-17 15:45:33,2018-09-17 15:45:54,21.208s,PASSED
openBrowser,Chrome 68.0.3440.106,,2018-09-17 15:45:33,2018-09-17 15:45:45,11.256s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-17 15:45:45,2018-09-17 15:45:48,3.323s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-17 15:45:48,2018-09-17 15:45:48,0.181s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-17 15:45:48,2018-09-17 15:45:48,0.129s,PASSED
click,Chrome 68.0.3440.106,,2018-09-17 15:45:48,2018-09-17 15:45:53,5.117s,PASSED
verifyElementText,Chrome 68.0.3440.106,,2018-09-17 15:45:53,2018-09-17 15:45:54,0.521s,PASSED
,,,,,,
Test Cases/Orchestra/Login,Chrome 68.0.3440.106,,2018-09-17 15:45:54,2018-09-17 15:46:47,52.823s,FAILED
openBrowser,Chrome 68.0.3440.106,,2018-09-17 15:45:54,2018-09-17 15:46:02,7.660s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-17 15:46:02,2018-09-17 15:46:08,6.071s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-17 15:46:08,2018-09-17 15:46:08,0.121s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-17 15:46:08,2018-09-17 15:46:08,0.106s,PASSED
click,Chrome 68.0.3440.106,,2018-09-17 15:46:08,2018-09-17 15:46:09,0.757s,PASSED
verifyElementText,Chrome 68.0.3440.106,,2018-09-17 15:46:09,2018-09-17 15:46:45,36.718s,FAILED
